,Team Name,Indicator Name,Year,Value,Team,year,SRS Rank,Division,Conference,League Win Ratio,Regular Season Rank,Final Rank,Age,Wins,Losses,PW,PL,MOV,SOS,SRS,ORtg,DRtg,Pace,FTr,3PAr,TS%,oeFG%,oTOV%,oORB%,oFT/FGA,deFG%,dTOV%,dDRB%,dFT/FGA,Arena,Attendance,Primary Color,Secondary Color
1173,Oklahoma City Thunder,oTOV%,2011,13.1,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1174,Oklahoma City Thunder,oORB%,2011,27.4,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1175,Oklahoma City Thunder,oFT/FGA,2011,0.299,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1176,Oklahoma City Thunder,deFG%,2011,0.493,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1177,Oklahoma City Thunder,dTOV%,2011,12.9,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1178,Oklahoma City Thunder,dDRB%,2011,73.6,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1179,Oklahoma City Thunder,dFT/FGA,2011,0.228,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1180,Oklahoma City Thunder,Arena,2011,Chesapeake Energy Arena,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1181,Oklahoma City Thunder,Attendance,2011,744068,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1182,Oklahoma City Thunder,Primary Color,2011,#1E3160,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1183,Oklahoma City Thunder,Secondary Color,2011,#F05333,Oklahoma City Thunder,2011,9,West,Northwest,0.671,7,4,23.7,55,27,51,31,3.79,0.02,3.81,111.2,107.2,92.7,0.363,0.212,0.561,0.501,13.1,27.4,0.299,0.493,12.9,73.6,0.228,Chesapeake Energy Arena,744068,#1E3160,#F05333
1184,Orlando Magic,SRS Rank,2011,5,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1185,Orlando Magic,Division,2011,East,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1186,Orlando Magic,Conference,2011,Southeast,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1187,Orlando Magic,League Win Ratio,2011,0.634,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1188,Orlando Magic,Regular Season Rank,2011,8,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1189,Orlando Magic,Final Rank,2011,10,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1190,Orlando Magic,Age,2011,27.6,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1191,Orlando Magic,Wins,2011,52,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1192,Orlando Magic,Losses,2011,30,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1193,Orlando Magic,PW,2011,56,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1194,Orlando Magic,PL,2011,26,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1195,Orlando Magic,MOV,2011,5.46,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1196,Orlando Magic,SOS,2011,-0.54,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1197,Orlando Magic,SRS,2011,4.92,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1198,Orlando Magic,ORtg,2011,107.9,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1199,Orlando Magic,DRtg,2011,102,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1200,Orlando Magic,Pace,2011,91.2,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1201,Orlando Magic,FTr,2011,0.328,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1202,Orlando Magic,3PAr,2011,0.328,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1203,Orlando Magic,TS%,2011,0.554,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1204,Orlando Magic,oeFG%,2011,0.521,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1205,Orlando Magic,oTOV%,2011,14.3,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1206,Orlando Magic,oORB%,2011,26.1,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1207,Orlando Magic,oFT/FGA,2011,0.227,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1208,Orlando Magic,deFG%,2011,0.475,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1209,Orlando Magic,dTOV%,2011,13.3,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1210,Orlando Magic,dDRB%,2011,76.9,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1211,Orlando Magic,dFT/FGA,2011,0.219,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1212,Orlando Magic,Arena,2011,Amway Center,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1213,Orlando Magic,Attendance,2011,777852,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1214,Orlando Magic,Primary Color,2011,#0075BD,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1215,Orlando Magic,Secondary Color,2011,#C6CDD3,Orlando Magic,2011,5,East,Southeast,0.634,8,10,27.6,52,30,56,26,5.46,-0.54,4.92,107.9,102,91.2,0.328,0.328,0.554,0.521,14.3,26.1,0.227,0.475,13.3,76.9,0.219,Amway Center,777852,#0075BD,#C6CDD3
1216,Denver Nuggets,SRS Rank,2011,7,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1217,Denver Nuggets,Division,2011,West,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1218,Denver Nuggets,Conference,2011,Northwest,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1219,Denver Nuggets,League Win Ratio,2011,0.61,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1220,Denver Nuggets,Regular Season Rank,2011,9,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1221,Denver Nuggets,Final Rank,2011,11,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1222,Denver Nuggets,Age,2011,27.3,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1223,Denver Nuggets,Wins,2011,50,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1224,Denver Nuggets,Losses,2011,32,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1225,Denver Nuggets,PW,2011,54,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1226,Denver Nuggets,PL,2011,28,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1227,Denver Nuggets,MOV,2011,4.76,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1228,Denver Nuggets,SOS,2011,0.05,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1229,Denver Nuggets,SRS,2011,4.81,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1230,Denver Nuggets,ORtg,2011,112.3,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1231,Denver Nuggets,DRtg,2011,107.3,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1232,Denver Nuggets,Pace,2011,95.6,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1233,Denver Nuggets,FTr,2011,0.367,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1234,Denver Nuggets,3PAr,2011,0.258,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1235,Denver Nuggets,TS%,2011,0.574,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1236,Denver Nuggets,oeFG%,2011,0.526,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1237,Denver Nuggets,oTOV%,2011,13.1,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1238,Denver Nuggets,oORB%,2011,23.9,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1239,Denver Nuggets,oFT/FGA,2011,0.281,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1240,Denver Nuggets,deFG%,2011,0.5,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1241,Denver Nuggets,dTOV%,2011,12.7,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1242,Denver Nuggets,dDRB%,2011,75.4,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1243,Denver Nuggets,dFT/FGA,2011,0.224,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1244,Denver Nuggets,Arena,2011,Pepsi Center,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1245,Denver Nuggets,Attendance,2011,696568,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1246,Denver Nuggets,Primary Color,2011,#FDB827,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1247,Denver Nuggets,Secondary Color,2011,#4B90CD,Denver Nuggets,2011,7,West,Northwest,0.61,9,11,27.3,50,32,54,28,4.76,0.05,4.81,112.3,107.3,95.6,0.367,0.258,0.574,0.526,13.1,23.9,0.281,0.5,12.7,75.4,0.224,Pepsi Center,696568,#FDB827,#4B90CD
1248,Portland Trail Blazers,SRS Rank,2011,12,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1249,Portland Trail Blazers,Division,2011,West,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1250,Portland Trail Blazers,Conference,2011,Northwest,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1251,Portland Trail Blazers,League Win Ratio,2011,0.585,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1252,Portland Trail Blazers,Regular Season Rank,2011,10,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1253,Portland Trail Blazers,Final Rank,2011,12,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1254,Portland Trail Blazers,Age,2011,26.7,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1255,Portland Trail Blazers,Wins,2011,48,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1256,Portland Trail Blazers,Losses,2011,34,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1257,Portland Trail Blazers,PW,2011,46,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1258,Portland Trail Blazers,PL,2011,36,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
1259,Portland Trail Blazers,MOV,2011,1.52,Portland Trail Blazers,2011,12,West,Northwest,0.585,10,12,26.7,48,34,46,36,1.52,0.32,1.85,108.8,107.1,87.9,0.278,0.228,0.533,0.486,12.6,29.5,0.224,0.51,15.4,72,0.231,Rose Garden Arena,840924,#E13A3E,#C4CED4
