,Team,Indicator Name,Year,Value
6192,Chicago Bulls,Pace,2016,95.7
6193,Chicago Bulls,FTr,2016,0.24
6194,Chicago Bulls,3PAr,2016,0.244
6195,Chicago Bulls,TS%,2016,0.526
6196,Chicago Bulls,eFG%,2016,0.487
6197,Chicago Bulls,TOV%,2016,12.6
6198,Chicago Bulls,ORB%,2016,24.5
6199,Chicago Bulls,FT/FGA,2016,0.189
6200,Chicago Bulls,eFG%,2016,0.485
6201,Chicago Bulls,TOV%,2016,10.7
6202,Chicago Bulls,DRB%,2016,74.9
6203,Chicago Bulls,FT/FGA,2016,0.182
6204,Chicago Bulls,Arena,2016,United Center
6205,Chicago Bulls,Attendance,2016,894659
6206,Chicago Bulls,Primary Color,2016,#BC032B
6207,Chicago Bulls,Secondary Color,2016,#000000
6208,Memphis Grizzlies,Rk,2016,20
6209,Memphis Grizzlies,Division,2016,West
6210,Memphis Grizzlies,Conference,2016,Southwest
6211,Memphis Grizzlies,League Win Ratio,2016,0.512
6212,Memphis Grizzlies,League Rank,2016,15
6213,Memphis Grizzlies,Final Rank,2016,15
6214,Memphis Grizzlies,Age,2016,30.5
6215,Memphis Grizzlies,W,2016,42
6216,Memphis Grizzlies,L,2016,40
6217,Memphis Grizzlies,PW,2016,35
6218,Memphis Grizzlies,PL,2016,47
6219,Memphis Grizzlies,MOV,2016,-2.24
6220,Memphis Grizzlies,SOS,2016,0.11
6221,Memphis Grizzlies,SRS,2016,-2.14
6222,Memphis Grizzlies,ORtg,2016,105.4
6223,Memphis Grizzlies,DRtg,2016,107.8
6224,Memphis Grizzlies,Pace,2016,93.3
6225,Memphis Grizzlies,FTr,2016,0.295
6226,Memphis Grizzlies,3PAr,2016,0.222
6227,Memphis Grizzlies,TS%,2016,0.524
6228,Memphis Grizzlies,eFG%,2016,0.477
6229,Memphis Grizzlies,TOV%,2016,12.3
6230,Memphis Grizzlies,ORB%,2016,25.3
6231,Memphis Grizzlies,FT/FGA,2016,0.231
6232,Memphis Grizzlies,eFG%,2016,0.518
6233,Memphis Grizzlies,TOV%,2016,15.2
6234,Memphis Grizzlies,DRB%,2016,75.1
6235,Memphis Grizzlies,FT/FGA,2016,0.251
6236,Memphis Grizzlies,Arena,2016,FedEx Forum
6237,Memphis Grizzlies,Attendance,2016,701894
6238,Memphis Grizzlies,Primary Color,2016,#23375B
6239,Memphis Grizzlies,Secondary Color,2016,#6189B9
6240,Dallas Mavericks,Rk,2016,16
6241,Dallas Mavericks,Division,2016,West
6242,Dallas Mavericks,Conference,2016,Southwest
6243,Dallas Mavericks,League Win Ratio,2016,0.512
6244,Dallas Mavericks,League Rank,2016,16
6245,Dallas Mavericks,Final Rank,2016,14
6246,Dallas Mavericks,Age,2016,30.3
6247,Dallas Mavericks,W,2016,42
6248,Dallas Mavericks,L,2016,40
6249,Dallas Mavericks,PW,2016,40
6250,Dallas Mavericks,PL,2016,42
6251,Dallas Mavericks,MOV,2016,-0.3
6252,Dallas Mavericks,SOS,2016,0.29
6253,Dallas Mavericks,SRS,2016,-0.02
6254,Dallas Mavericks,ORtg,2016,106.7
6255,Dallas Mavericks,DRtg,2016,107
6256,Dallas Mavericks,Pace,2016,94.3
6257,Dallas Mavericks,FTr,2016,0.265
6258,Dallas Mavericks,3PAr,2016,0.339
6259,Dallas Mavericks,TS%,2016,0.544
6260,Dallas Mavericks,eFG%,2016,0.502
6261,Dallas Mavericks,TOV%,2016,12
6262,Dallas Mavericks,ORB%,2016,20.6
6263,Dallas Mavericks,FT/FGA,2016,0.211
6264,Dallas Mavericks,eFG%,2016,0.504
6265,Dallas Mavericks,TOV%,2016,12.8
6266,Dallas Mavericks,DRB%,2016,76.2
6267,Dallas Mavericks,FT/FGA,2016,0.198
6268,Dallas Mavericks,Arena,2016,American Airlines Center
6269,Dallas Mavericks,Attendance,2016,825901
6270,Dallas Mavericks,Primary Color,2016,#1061AC
6271,Dallas Mavericks,Secondary Color,2016,#C4CED4
6272,Washington Wizards,Rk,2016,17
6273,Washington Wizards,Division,2016,East
6274,Washington Wizards,Conference,2016,Southeast
6275,Washington Wizards,League Win Ratio,2016,0.5
6276,Washington Wizards,League Rank,2016,17
6277,Washington Wizards,Final Rank,2016,18
6278,Washington Wizards,Age,2016,27.3
6279,Washington Wizards,W,2016,41
6280,Washington Wizards,L,2016,41
6281,Washington Wizards,PW,2016,40
6282,Washington Wizards,PL,2016,42
6283,Washington Wizards,MOV,2016,-0.5
6284,Washington Wizards,SOS,2016,0
6285,Washington Wizards,SRS,2016,-0.5
6286,Washington Wizards,ORtg,2016,105.3
6287,Washington Wizards,DRtg,2016,105.8
6288,Washington Wizards,Pace,2016,98.5
6289,Washington Wizards,FTr,2016,0.263
6290,Washington Wizards,3PAr,2016,0.282
6291,Washington Wizards,TS%,2016,0.544
6292,Washington Wizards,eFG%,2016,0.511
6293,Washington Wizards,TOV%,2016,13.1
6294,Washington Wizards,ORB%,2016,20.6
6295,Washington Wizards,FT/FGA,2016,0.192
6296,Washington Wizards,eFG%,2016,0.515
6297,Washington Wizards,TOV%,2016,14.6
6298,Washington Wizards,DRB%,2016,77.7
6299,Washington Wizards,FT/FGA,2016,0.218
6300,Washington Wizards,Arena,2016,Verizon Center
6301,Washington Wizards,Attendance,2016,725426
6302,Washington Wizards,Primary Color,2016,#E51837
6303,Washington Wizards,Secondary Color,2016,#002A5C
6304,Houston Rockets,Rk,2016,15
6305,Houston Rockets,Division,2016,West
6306,Houston Rockets,Conference,2016,Southwest
6307,Houston Rockets,League Win Ratio,2016,0.5
6308,Houston Rockets,League Rank,2016,18
6309,Houston Rockets,Final Rank,2016,16
6310,Houston Rockets,Age,2016,27.8
6311,Houston Rockets,W,2016,41
6312,Houston Rockets,L,2016,41
6313,Houston Rockets,PW,2016,42
6314,Houston Rockets,PL,2016,40
6315,Houston Rockets,MOV,2016,0.2
6316,Houston Rockets,SOS,2016,0.14
6317,Houston Rockets,SRS,2016,0.34
6318,Houston Rockets,ORtg,2016,108.3
6319,Houston Rockets,DRtg,2016,108.1
6320,Houston Rockets,Pace,2016,97.6
6321,Houston Rockets,FTr,2016,0.352
6322,Houston Rockets,3PAr,2016,0.37
6323,Houston Rockets,TS%,2016,0.553
6324,Houston Rockets,eFG%,2016,0.516
6325,Houston Rockets,TOV%,2016,14.2
6326,Houston Rockets,ORB%,2016,25.7
6327,Houston Rockets,FT/FGA,2016,0.244
6328,Houston Rockets,eFG%,2016,0.516
6329,Houston Rockets,TOV%,2016,14.7
6330,Houston Rockets,DRB%,2016,72.8
6331,Houston Rockets,FT/FGA,2016,0.219
6332,Houston Rockets,Arena,2016,Toyota Center
6333,Houston Rockets,Attendance,2016,737244
6334,Houston Rockets,Primary Color,2016,#D31145
6335,Houston Rockets,Secondary Color,2016,#061922
6336,Utah Jazz,Rk,2016,10
6337,Utah Jazz,Division,2016,West
6338,Utah Jazz,Conference,2016,Northwest
6339,Utah Jazz,League Win Ratio,2016,0.488
6340,Utah Jazz,League Rank,2016,19
6341,Utah Jazz,Final Rank,2016,19
6342,Utah Jazz,Age,2016,24.2
6343,Utah Jazz,W,2016,40
6344,Utah Jazz,L,2016,42
6345,Utah Jazz,PW,2016,46
6346,Utah Jazz,PL,2016,36
6347,Utah Jazz,MOV,2016,1.79
6348,Utah Jazz,SOS,2016,0.05
6349,Utah Jazz,SRS,2016,1.84
6350,Utah Jazz,ORtg,2016,105.9
6351,Utah Jazz,DRtg,2016,103.9
6352,Utah Jazz,Pace,2016,91
6353,Utah Jazz,FTr,2016,0.286
6354,Utah Jazz,3PAr,2016,0.297
6355,Utah Jazz,TS%,2016,0.54
6356,Utah Jazz,eFG%,2016,0.501
6357,Utah Jazz,TOV%,2016,14.2
6358,Utah Jazz,ORB%,2016,25.9
6359,Utah Jazz,FT/FGA,2016,0.213
6360,Utah Jazz,eFG%,2016,0.495
6361,Utah Jazz,TOV%,2016,13.5
6362,Utah Jazz,DRB%,2016,77.7
6363,Utah Jazz,FT/FGA,2016,0.21
6364,Utah Jazz,Arena,2016,Vivint Smart Home Arena
6365,Utah Jazz,Attendance,2016,791489
6366,Utah Jazz,Primary Color,2016,#0C2340
6367,Utah Jazz,Secondary Color,2016,#F9A01B
6368,Orlando Magic,Rk,2016,19
6369,Orlando Magic,Division,2016,East
6370,Orlando Magic,Conference,2016,Southeast
6371,Orlando Magic,League Win Ratio,2016,0.427
6372,Orlando Magic,League Rank,2016,20
6373,Orlando Magic,Final Rank,2016,20
6374,Orlando Magic,Age,2016,23.9
6375,Orlando Magic,W,2016,35
6376,Orlando Magic,L,2016,47
6377,Orlando Magic,PW,2016,36
6378,Orlando Magic,PL,2016,46
6379,Orlando Magic,MOV,2016,-1.62
6380,Orlando Magic,SOS,2016,-0.06
6381,Orlando Magic,SRS,2016,-1.68
6382,Orlando Magic,ORtg,2016,105.1
6383,Orlando Magic,DRtg,2016,106.8
6384,Orlando Magic,Pace,2016,96
6385,Orlando Magic,FTr,2016,0.232
6386,Orlando Magic,3PAr,2016,0.255
6387,Orlando Magic,TS%,2016,0.533
6388,Orlando Magic,eFG%,2016,0.5
6389,Orlando Magic,TOV%,2016,12.8
6390,Orlando Magic,ORB%,2016,23.1
6391,Orlando Magic,FT/FGA,2016,0.175
6392,Orlando Magic,eFG%,2016,0.513
6393,Orlando Magic,TOV%,2016,13.8
6394,Orlando Magic,DRB%,2016,76.5
6395,Orlando Magic,FT/FGA,2016,0.215
6396,Orlando Magic,Arena,2016,Amway Center
6397,Orlando Magic,Attendance,2016,719275
6398,Orlando Magic,Primary Color,2016,#0075BD
6399,Orlando Magic,Secondary Color,2016,#C6CDD3
6400,Milwaukee Bucks,Rk,2016,26
6401,Milwaukee Bucks,Division,2016,East
6402,Milwaukee Bucks,Conference,2016,Central
6403,Milwaukee Bucks,League Win Ratio,2016,0.402
6404,Milwaukee Bucks,League Rank,2016,21
6405,Milwaukee Bucks,Final Rank,2016,23
6406,Milwaukee Bucks,Age,2016,23.5
6407,Milwaukee Bucks,W,2016,33
6408,Milwaukee Bucks,L,2016,49
6409,Milwaukee Bucks,PW,2016,29
6410,Milwaukee Bucks,PL,2016,53
6411,Milwaukee Bucks,MOV,2016,-4.18
6412,Milwaukee Bucks,SOS,2016,0.2
6413,Milwaukee Bucks,SRS,2016,-3.98
6414,Milwaukee Bucks,ORtg,2016,104.3
6415,Milwaukee Bucks,DRtg,2016,108.7
6416,Milwaukee Bucks,Pace,2016,94.2
6417,Milwaukee Bucks,FTr,2016,0.276
6418,Milwaukee Bucks,3PAr,2016,0.189
6419,Milwaukee Bucks,TS%,2016,0.537
6420,Milwaukee Bucks,eFG%,2016,0.499
6421,Milwaukee Bucks,TOV%,2016,14.2
6422,Milwaukee Bucks,ORB%,2016,24.9
6423,Milwaukee Bucks,FT/FGA,2016,0.207
6424,Milwaukee Bucks,eFG%,2016,0.51
6425,Milwaukee Bucks,TOV%,2016,14.2
6426,Milwaukee Bucks,DRB%,2016,73.1
6427,Milwaukee Bucks,FT/FGA,2016,0.221
6428,Milwaukee Bucks,Arena,2016,BMO Harris Bradley Center
6429,Milwaukee Bucks,Attendance,2016,621808
6430,Milwaukee Bucks,Primary Color,2016,#00461B
6431,Milwaukee Bucks,Secondary Color,2016,#EFEBD2
6432,Denver Nuggets,Rk,2016,23
6433,Denver Nuggets,Division,2016,West
6434,Denver Nuggets,Conference,2016,Northwest
6435,Denver Nuggets,League Win Ratio,2016,0.402
6436,Denver Nuggets,League Rank,2016,22
6437,Denver Nuggets,Final Rank,2016,22
6438,Denver Nuggets,Age,2016,24.7
6439,Denver Nuggets,W,2016,33
6440,Denver Nuggets,L,2016,49
6441,Denver Nuggets,PW,2016,33
6442,Denver Nuggets,PL,2016,49
6443,Denver Nuggets,MOV,2016,-3.1
6444,Denver Nuggets,SOS,2016,0.29
6445,Denver Nuggets,SRS,2016,-2.81
6446,Denver Nuggets,ORtg,2016,105.6
6447,Denver Nuggets,DRtg,2016,108.9
6448,Denver Nuggets,Pace,2016,95.7
6449,Denver Nuggets,FTr,2016,0.282
6450,Denver Nuggets,3PAr,2016,0.277
6451,Denver Nuggets,TS%,2016,0.531
6452,Denver Nuggets,eFG%,2016,0.489
6453,Denver Nuggets,TOV%,2016,13.2
6454,Denver Nuggets,ORB%,2016,25.8
6455,Denver Nuggets,FT/FGA,2016,0.216
6456,Denver Nuggets,eFG%,2016,0.515
6457,Denver Nuggets,TOV%,2016,12.6
6458,Denver Nuggets,DRB%,2016,77.3
6459,Denver Nuggets,FT/FGA,2016,0.216
6460,Denver Nuggets,Arena,2016,Pepsi Center
6461,Denver Nuggets,Attendance,2016,577898
6462,Denver Nuggets,Primary Color,2016,#FDB827
6463,Denver Nuggets,Secondary Color,2016,#4B90CD
6464,Sacramento Kings,Rk,2016,21
6465,Sacramento Kings,Division,2016,West
6466,Sacramento Kings,Conference,2016,Pacific
6467,Sacramento Kings,League Win Ratio,2016,0.402
6468,Sacramento Kings,League Rank,2016,23
6469,Sacramento Kings,Final Rank,2016,21
6470,Sacramento Kings,Age,2016,26.6
6471,Sacramento Kings,W,2016,33
6472,Sacramento Kings,L,2016,49
6473,Sacramento Kings,PW,2016,34
6474,Sacramento Kings,PL,2016,48
6475,Sacramento Kings,MOV,2016,-2.48
6476,Sacramento Kings,SOS,2016,0.16
6477,Sacramento Kings,SRS,2016,-2.32
6478,Sacramento Kings,ORtg,2016,106
6479,Sacramento Kings,DRtg,2016,108.4
6480,Sacramento Kings,Pace,2016,100
6481,Sacramento Kings,FTr,2016,0.295
6482,Sacramento Kings,3PAr,2016,0.26
6483,Sacramento Kings,TS%,2016,0.546
6484,Sacramento Kings,eFG%,2016,0.51
6485,Sacramento Kings,TOV%,2016,14.2
6486,Sacramento Kings,ORB%,2016,23.9
6487,Sacramento Kings,FT/FGA,2016,0.214
6488,Sacramento Kings,eFG%,2016,0.521
6489,Sacramento Kings,TOV%,2016,14
6490,Sacramento Kings,DRB%,2016,74.9
6491,Sacramento Kings,FT/FGA,2016,0.202
6492,Sacramento Kings,Arena,2016,Sleep Train Arena
6493,Sacramento Kings,Attendance,2016,707526
6494,Sacramento Kings,Primary Color,2016,#724C9F
6495,Sacramento Kings,Secondary Color,2016,#909291
6496,New York Knicks,Rk,2016,22
6497,New York Knicks,Division,2016,East
6498,New York Knicks,Conference,2016,Atlantic
6499,New York Knicks,League Win Ratio,2016,0.39
6500,New York Knicks,League Rank,2016,24
6501,New York Knicks,Final Rank,2016,24
6502,New York Knicks,Age,2016,27.2
6503,New York Knicks,W,2016,32
6504,New York Knicks,L,2016,50
6505,New York Knicks,PW,2016,33
6506,New York Knicks,PL,2016,49
6507,New York Knicks,MOV,2016,-2.73
6508,New York Knicks,SOS,2016,0
6509,New York Knicks,SRS,2016,-2.74
6510,New York Knicks,ORtg,2016,104.6
6511,New York Knicks,DRtg,2016,107.6
6512,New York Knicks,Pace,2016,93.4
6513,New York Knicks,FTr,2016,0.255
6514,New York Knicks,3PAr,2016,0.256
6515,New York Knicks,TS%,2016,0.527
6516,New York Knicks,eFG%,2016,0.483
6517,New York Knicks,TOV%,2016,12.6
6518,New York Knicks,ORB%,2016,23.7
6519,New York Knicks,FT/FGA,2016,0.205
6520,New York Knicks,eFG%,2016,0.487
6521,New York Knicks,TOV%,2016,10.5
6522,New York Knicks,DRB%,2016,75.8
6523,New York Knicks,FT/FGA,2016,0.204
6524,New York Knicks,Arena,2016,Madison Square Garden (IV)
6525,New York Knicks,Attendance,2016,812292
6526,New York Knicks,Primary Color,2016,#F48328
6527,New York Knicks,Secondary Color,2016,#046AB4
6528,New Orleans Pelicans,Rk,2016,25
6529,New Orleans Pelicans,Division,2016,West
6530,New Orleans Pelicans,Conference,2016,Southwest
6531,New Orleans Pelicans,League Win Ratio,2016,0.366
6532,New Orleans Pelicans,League Rank,2016,25
6533,New Orleans Pelicans,Final Rank,2016,25
6534,New Orleans Pelicans,Age,2016,26.6
6535,New Orleans Pelicans,W,2016,30
6536,New Orleans Pelicans,L,2016,52
6537,New Orleans Pelicans,PW,2016,31
6538,New Orleans Pelicans,PL,2016,51
6539,New Orleans Pelicans,MOV,2016,-3.79
6540,New Orleans Pelicans,SOS,2016,0.24
6541,New Orleans Pelicans,SRS,2016,-3.56
6542,New Orleans Pelicans,ORtg,2016,105.6
6543,New Orleans Pelicans,DRtg,2016,109.5
6544,New Orleans Pelicans,Pace,2016,96.8
6545,New Orleans Pelicans,FTr,2016,0.259
6546,New Orleans Pelicans,3PAr,2016,0.277
6547,New Orleans Pelicans,TS%,2016,0.537
6548,New Orleans Pelicans,eFG%,2016,0.498
6549,New Orleans Pelicans,TOV%,2016,12.3
6550,New Orleans Pelicans,ORB%,2016,21.2
6551,New Orleans Pelicans,FT/FGA,2016,0.201
6552,New Orleans Pelicans,eFG%,2016,0.523
6553,New Orleans Pelicans,TOV%,2016,12.7
6554,New Orleans Pelicans,DRB%,2016,78.8
6555,New Orleans Pelicans,FT/FGA,2016,0.225
6556,New Orleans Pelicans,Arena,2016,Smoothie King Center
6557,New Orleans Pelicans,Attendance,2016,688549
6558,New Orleans Pelicans,Primary Color,2016,#002A5C
6559,New Orleans Pelicans,Secondary Color,2016,#B5985A
6560,Minnesota Timberwolves,Rk,2016,24
6561,Minnesota Timberwolves,Division,2016,West
6562,Minnesota Timberwolves,Conference,2016,Northwest
6563,Minnesota Timberwolves,League Win Ratio,2016,0.354
6564,Minnesota Timberwolves,League Rank,2016,26
6565,Minnesota Timberwolves,Final Rank,2016,26
6566,Minnesota Timberwolves,Age,2016,24.6
6567,Minnesota Timberwolves,W,2016,29
6568,Minnesota Timberwolves,L,2016,53
6569,Minnesota Timberwolves,PW,2016,31
6570,Minnesota Timberwolves,PL,2016,51
6571,Minnesota Timberwolves,MOV,2016,-3.54
6572,Minnesota Timberwolves,SOS,2016,0.15
6573,Minnesota Timberwolves,SRS,2016,-3.38
6574,Minnesota Timberwolves,ORtg,2016,106.5
6575,Minnesota Timberwolves,DRtg,2016,110.1
6576,Minnesota Timberwolves,Pace,2016,95.2
6577,Minnesota Timberwolves,FTr,2016,0.332
6578,Minnesota Timberwolves,3PAr,2016,0.202
6579,Minnesota Timberwolves,TS%,2016,0.549
6580,Minnesota Timberwolves,eFG%,2016,0.498
6581,Minnesota Timberwolves,TOV%,2016,13.9
6582,Minnesota Timberwolves,ORB%,2016,24.3
6583,Minnesota Timberwolves,FT/FGA,2016,0.263
6584,Minnesota Timberwolves,eFG%,2016,0.524
6585,Minnesota Timberwolves,TOV%,2016,13.6
6586,Minnesota Timberwolves,DRB%,2016,74.7
6587,Minnesota Timberwolves,FT/FGA,2016,0.2
6588,Minnesota Timberwolves,Arena,2016,Target Center
6589,Minnesota Timberwolves,Attendance,2016,581178
6590,Minnesota Timberwolves,Primary Color,2016,#005183
6591,Minnesota Timberwolves,Secondary Color,2016,#0EA94E
6592,Phoenix Suns,Rk,2016,27
6593,Phoenix Suns,Division,2016,West
6594,Phoenix Suns,Conference,2016,Pacific
6595,Phoenix Suns,League Win Ratio,2016,0.28
6596,Phoenix Suns,League Rank,2016,27
6597,Phoenix Suns,Final Rank,2016,27
6598,Phoenix Suns,Age,2016,26
6599,Phoenix Suns,W,2016,23
6600,Phoenix Suns,L,2016,59
6601,Phoenix Suns,PW,2016,24
6602,Phoenix Suns,PL,2016,58
6603,Phoenix Suns,MOV,2016,-6.66
6604,Phoenix Suns,SOS,2016,0.34
6605,Phoenix Suns,SRS,2016,-6.32
6606,Phoenix Suns,ORtg,2016,102.2
6607,Phoenix Suns,DRtg,2016,109
6608,Phoenix Suns,Pace,2016,98.5
6609,Phoenix Suns,FTr,2016,0.271
6610,Phoenix Suns,3PAr,2016,0.302
6611,Phoenix Suns,TS%,2016,0.526
6612,Phoenix Suns,eFG%,2016,0.487
6613,Phoenix Suns,TOV%,2016,15.2
6614,Phoenix Suns,ORB%,2016,25.4
6615,Phoenix Suns,FT/FGA,2016,0.204
6616,Phoenix Suns,eFG%,2016,0.523
6617,Phoenix Suns,TOV%,2016,13.5
6618,Phoenix Suns,DRB%,2016,77.1
6619,Phoenix Suns,FT/FGA,2016,0.237
6620,Phoenix Suns,Arena,2016,Talking Stick Resort Arena
6621,Phoenix Suns,Attendance,2016,701405
6622,Phoenix Suns,Primary Color,2016,#27235C
6623,Phoenix Suns,Secondary Color,2016,#FAA120
6624,Brooklyn Nets,Rk,2016,28
6625,Brooklyn Nets,Division,2016,East
6626,Brooklyn Nets,Conference,2016,Atlantic
6627,Brooklyn Nets,League Win Ratio,2016,0.256
6628,Brooklyn Nets,League Rank,2016,28
6629,Brooklyn Nets,Final Rank,2016,28
6630,Brooklyn Nets,Age,2016,26.9
6631,Brooklyn Nets,W,2016,21
6632,Brooklyn Nets,L,2016,61
6633,Brooklyn Nets,PW,2016,22
6634,Brooklyn Nets,PL,2016,60
6635,Brooklyn Nets,MOV,2016,-7.35
6636,Brooklyn Nets,SOS,2016,0.24
6637,Brooklyn Nets,SRS,2016,-7.12
6638,Brooklyn Nets,ORtg,2016,103.2
6639,Brooklyn Nets,DRtg,2016,110.9
6640,Brooklyn Nets,Pace,2016,95.2
6641,Brooklyn Nets,FTr,2016,0.246
6642,Brooklyn Nets,3PAr,2016,0.218
6643,Brooklyn Nets,TS%,2016,0.527
6644,Brooklyn Nets,eFG%,2016,0.492
6645,Brooklyn Nets,TOV%,2016,13.6
6646,Brooklyn Nets,ORB%,2016,24.1
6647,Brooklyn Nets,FT/FGA,2016,0.186
6648,Brooklyn Nets,eFG%,2016,0.534
6649,Brooklyn Nets,TOV%,2016,13.1
6650,Brooklyn Nets,DRB%,2016,75.7
6651,Brooklyn Nets,FT/FGA,2016,0.176
6652,Brooklyn Nets,Arena,2016,Barclays Center
6653,Brooklyn Nets,Attendance,2016,620142
6654,Brooklyn Nets,Primary Color,2016,#008853
6655,Brooklyn Nets,Secondary Color,2016,#BC9A5C
6656,Los Angeles Lakers,Rk,2016,29
6657,Los Angeles Lakers,Division,2016,West
6658,Los Angeles Lakers,Conference,2016,Pacific
6659,Los Angeles Lakers,League Win Ratio,2016,0.207
6660,Los Angeles Lakers,League Rank,2016,29
6661,Los Angeles Lakers,Final Rank,2016,29
6662,Los Angeles Lakers,Age,2016,26.5
6663,Los Angeles Lakers,W,2016,17
6664,Los Angeles Lakers,L,2016,65
6665,Los Angeles Lakers,PW,2016,17
6666,Los Angeles Lakers,PL,2016,65
6667,Los Angeles Lakers,MOV,2016,-9.56
6668,Los Angeles Lakers,SOS,2016,0.64
6669,Los Angeles Lakers,SRS,2016,-8.92
6670,Los Angeles Lakers,ORtg,2016,101.6
6671,Los Angeles Lakers,DRtg,2016,111.6
6672,Los Angeles Lakers,Pace,2016,95.6
6673,Los Angeles Lakers,FTr,2016,0.292
6674,Los Angeles Lakers,3PAr,2016,0.29
6675,Los Angeles Lakers,TS%,2016,0.509
6676,Los Angeles Lakers,eFG%,2016,0.46
6677,Los Angeles Lakers,TOV%,2016,12.5
6678,Los Angeles Lakers,ORB%,2016,23.1
6679,Los Angeles Lakers,FT/FGA,2016,0.228
6680,Los Angeles Lakers,eFG%,2016,0.523
6681,Los Angeles Lakers,TOV%,2016,11.6
6682,Los Angeles Lakers,DRB%,2016,74.7
6683,Los Angeles Lakers,FT/FGA,2016,0.202
6684,Los Angeles Lakers,Arena,2016,STAPLES Center
6685,Los Angeles Lakers,Attendance,2016,778877
6686,Los Angeles Lakers,Primary Color,2016,#FDB827
6687,Los Angeles Lakers,Secondary Color,2016,#542583
6688,Philadelphia 76ers,Rk,2016,30
6689,Philadelphia 76ers,Division,2016,East
6690,Philadelphia 76ers,Conference,2016,Atlantic
6691,Philadelphia 76ers,League Win Ratio,2016,0.122
6692,Philadelphia 76ers,League Rank,2016,30
6693,Philadelphia 76ers,Final Rank,2016,30
6694,Philadelphia 76ers,Age,2016,23.3
6695,Philadelphia 76ers,W,2016,10
6696,Philadelphia 76ers,L,2016,72
6697,Philadelphia 76ers,PW,2016,16
6698,Philadelphia 76ers,PL,2016,66
6699,Philadelphia 76ers,MOV,2016,-10.23
6700,Philadelphia 76ers,SOS,2016,0.31
6701,Philadelphia 76ers,SRS,2016,-9.92
6702,Philadelphia 76ers,ORtg,2016,98.8
6703,Philadelphia 76ers,DRtg,2016,109.2
6704,Philadelphia 76ers,Pace,2016,97.9
6705,Philadelphia 76ers,FTr,2016,0.269
6706,Philadelphia 76ers,3PAr,2016,0.327
6707,Philadelphia 76ers,TS%,2016,0.519
6708,Philadelphia 76ers,eFG%,2016,0.487
6709,Philadelphia 76ers,TOV%,2016,14.8
6710,Philadelphia 76ers,ORB%,2016,20.6
6711,Philadelphia 76ers,FT/FGA,2016,0.186
6712,Philadelphia 76ers,eFG%,2016,0.51
6713,Philadelphia 76ers,TOV%,2016,13.5
6714,Philadelphia 76ers,DRB%,2016,74
6715,Philadelphia 76ers,FT/FGA,2016,0.24
6716,Philadelphia 76ers,Arena,2016,Wells Fargo Center
6717,Philadelphia 76ers,Attendance,2016,614650
6718,Philadelphia 76ers,Primary Color,2016,#003DA5
6719,Philadelphia 76ers,Secondary Color,2016,#D50032
6720,Golden State Warriors,Rk,2017,26
6721,Golden State Warriors,Division,2017,West
6722,Golden State Warriors,Conference,2017,Pacific
6723,Golden State Warriors,League Win Ratio,2017,0.817
6724,Golden State Warriors,League Rank,2017,1
6725,Golden State Warriors,Final Rank,2017,1
6726,Golden State Warriors,Age,2017,28.2
6727,Golden State Warriors,W,2017,67
6728,Golden State Warriors,L,2017,15
6729,Golden State Warriors,PW,2017,67
6730,Golden State Warriors,PL,2017,15
6731,Golden State Warriors,MOV,2017,11.63
6732,Golden State Warriors,SOS,2017,-0.28
6733,Golden State Warriors,SRS,2017,11.35
6734,Golden State Warriors,ORtg,2017,115.6
6735,Golden State Warriors,DRtg,2017,104
6736,Golden State Warriors,Pace,2017,99.8
6737,Golden State Warriors,FTr,2017,0.259
6738,Golden State Warriors,3PAr,2017,0.359
6739,Golden State Warriors,TS%,2017,0.597
6740,Golden State Warriors,eFG%,2017,0.563
6741,Golden State Warriors,TOV%,2017,13.2
6742,Golden State Warriors,ORB%,2017,22.8
6743,Golden State Warriors,FT/FGA,2017,0.204
6744,Golden State Warriors,eFG%,2017,0.486
6745,Golden State Warriors,TOV%,2017,13.5
6746,Golden State Warriors,DRB%,2017,74.9
6747,Golden State Warriors,FT/FGA,2017,0.198
6748,Golden State Warriors,Arena,2017,Oracle Arena
6749,Golden State Warriors,Attendance,2017,803436
6750,Golden State Warriors,Primary Color,2017,#006BB6
6751,Golden State Warriors,Secondary Color,2017,#FDB927
6752,San Antonio Spurs,Rk,2017,29
6753,San Antonio Spurs,Division,2017,West
